franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
83,304,9,Chicago Blackhawks,4,Western,Central,,,LAST_TIED,false,,,
85,304,12,Columbus Blue Jackets,4,Western,Central,,,LAST_TIED,false,,,
84,304,15,Colorado Avalanche,4,Western,Northwest,FIRST,FIRST,FIRST,true,4,true,true
88,304,17,Edmonton Oilers,4,Western,Northwest,,,,true,0,false,false
109,304,62,Vancouver Canucks,4,Western,Northwest,,,,true,0,false,false
80,304,7,Calgary Flames,4,Western,Northwest,,,,false,,,
91,304,31,Minnesota Wild,4,Western,Northwest,,,LAST,false,,,
86,304,13,Dallas Stars,4,Western,Pacific,,,FIRST,true,1,false,false
104,304,52,San Jose Sharks,4,Western,Pacific,,,,true,0,false,false
90,304,27,Los Angeles Kings,4,Western,Pacific,,,,true,1,false,false
77,304,40,Phoenix Coyotes,4,Western,Pacific,,,,false,,,
76,304,27,Mighty Ducks of Anaheim,4,Western,Pacific,,LAST,LAST,false,,,
101,310,39,Philadelphia Flyers,4,Eastern,Atlantic,,,FIRST,true,0,false,false
97,310,35,New York Islanders,4,Eastern,Atlantic,,,,true,0,false,false
95,310,35,New Jersey Devils,4,Eastern,Atlantic,,,,true,0,false,false
98,310,35,New York Rangers,4,Eastern,Atlantic,,,,false,,,
102,310,41,Pittsburgh Penguins,4,Eastern,Atlantic,,,LAST,false,,,
78,310,5,Boston Bruins,4,Eastern,Northeast,,FIRST,FIRST,true,0,false,false
108,310,59,Toronto Maple Leafs,4,Eastern,Northeast,,,,true,2,false,false
